product_id,product_name,price,brand,description,rating,rating_count,user_id,user_name
06f25f67,Faucet,196.01,Brand 30,"A high-quality faucet made by Brand 30. Durable and stylish, perfect for modern bathrooms.",3.8,328,U0743,User_36
ea0bedf5,Faucet,991.49,Brand 29,"A high-quality faucet made by Brand 29. Durable and stylish, perfect for modern bathrooms.",3.2,345,U0064,User_842
7b6a6633,Corner Shelf,438.14,Brand 26,"A high-quality corner shelf made by Brand 26. Durable and stylish, perfect for modern bathrooms.",4.5,256,U0037,User_621
3900659d,Plunger,325.81,Brand 29,"A high-quality plunger made by Brand 29. Durable and stylish, perfect for modern bathrooms.",3.5,393,U0426,User_297
07b10b5e,Bathtub,684.15,Brand 23,"A high-quality bathtub made by Brand 23. Durable and stylish, perfect for modern bathrooms.",3.3,107,U0079,User_175
1daf2f57,Plunger,401.65,Brand 25,"A high-quality plunger made by Brand 25. Durable and stylish, perfect for modern bathrooms.",4.2,486,U0202,User_52
314c61d1,Plunger,469.43,Brand 9,"A high-quality plunger made by Brand 9. Durable and stylish, perfect for modern bathrooms.",4.7,32,U0153,User_705
96401b5b,Overhead Shower,487.23,Brand 12,"A high-quality overhead shower made by Brand 12. Durable and stylish, perfect for modern bathrooms.",3.9,19,U0966,User_228
d3994534,Shower Panel,228.19,Brand 15,"A high-quality shower panel made by Brand 15. Durable and stylish, perfect for modern bathrooms.",4.3,234,U0674,User_746
998cb53d,Plunger,378.18,Brand 5,"A high-quality plunger made by Brand 5. Durable and stylish, perfect for modern bathrooms.",4.8,316,U0820,User_311
2a56d4e7,Hand Shower,814.68,Brand 28,"A high-quality hand shower made by Brand 28. Durable and stylish, perfect for modern bathrooms.",3.2,419,U0086,User_132
45ed11aa,Toilet,102.7,Brand 43,"A high-quality toilet made by Brand 43. Durable and stylish, perfect for modern bathrooms.",4.4,189,U0853,User_795
3b51e7e9,Overhead Shower,197.04,Brand 35,"A high-quality overhead shower made by Brand 35. Durable and stylish, perfect for modern bathrooms.",4.0,374,U0201,User_300
099855b4,Floor Drain,705.17,Brand 15,"A high-quality floor drain made by Brand 15. Durable and stylish, perfect for modern bathrooms.",3.7,183,U0959,User_635
a253bf40,Toilet,184.45,Brand 17,"A high-quality toilet made by Brand 17. Durable and stylish, perfect for modern bathrooms.",3.1,373,U0538,User_634
21cbd9be,Toilet Paper Holder,851.45,Brand 19,"A high-quality toilet paper holder made by Brand 19. Durable and stylish, perfect for modern bathrooms.",4.7,225,U0593,User_731
4e45c152,Shower Panel,776.96,Brand 44,"A high-quality shower panel made by Brand 44. Durable and stylish, perfect for modern bathrooms.",3.0,269,U0433,User_130
a9898aa1,Shower Enclosure,178.54,Brand 20,"A high-quality shower enclosure made by Brand 20. Durable and stylish, perfect for modern bathrooms.",4.7,157,U0667,User_350
6aaca4e2,Plunger,811.08,Brand 27,"A high-quality plunger made by Brand 27. Durable and stylish, perfect for modern bathrooms.",3.4,254,U0851,User_877
edcebea9,Vanity Unit,73.73,Brand 38,"A high-quality vanity unit made by Brand 38. Durable and stylish, perfect for modern bathrooms.",4.6,486,U0178,User_412
443514a1,Pipe Connector,275.42,Brand 14,"A high-quality pipe connector made by Brand 14. Durable and stylish, perfect for modern bathrooms.",4.1,51,U0057,User_648
5cbf7b52,Overhead Shower,943.56,Brand 27,"A high-quality overhead shower made by Brand 27. Durable and stylish, perfect for modern bathrooms.",3.8,136,U0560,User_70
50625b4f,Drain Cover,678.0,Brand 8,"A high-quality drain cover made by Brand 8. Durable and stylish, perfect for modern bathrooms.",4.2,116,U0231,User_140
6c20434b,Toilet,922.99,Brand 14,"A high-quality toilet made by Brand 14. Durable and stylish, perfect for modern bathrooms.",3.6,211,U0828,User_302
4c317822,Cabinet,974.49,Brand 32,"A high-quality cabinet made by Brand 32. Durable and stylish, perfect for modern bathrooms.",4.9,277,U0096,User_766
80af0681,Toilet Paper Holder,732.53,Brand 40,"A high-quality toilet paper holder made by Brand 40. Durable and stylish, perfect for modern bathrooms.",4.5,375,U0147,User_417
40884555,Toilet Seat,368.0,Brand 41,"A high-quality toilet seat made by Brand 41. Durable and stylish, perfect for modern bathrooms.",4.7,78,U0736,User_253
aa579d4d,Toilet Brush,984.33,Brand 6,"A high-quality toilet brush made by Brand 6. Durable and stylish, perfect for modern bathrooms.",3.4,314,U0432,User_593
550dd8ab,Hand Shower,693.67,Brand 35,"A high-quality hand shower made by Brand 35. Durable and stylish, perfect for modern bathrooms.",4.1,124,U1000,User_334
b83ea6fb,Vanity Unit,441.61,Brand 15,"A high-quality vanity unit made by Brand 15. Durable and stylish, perfect for modern bathrooms.",3.3,82,U0260,User_979
ffc684ca,Toilet Brush,400.84,Brand 36,"A high-quality toilet brush made by Brand 36. Durable and stylish, perfect for modern bathrooms.",3.8,328,U0456,User_269
32fff7fe,Floor Drain,62.26,Brand 36,"A high-quality floor drain made by Brand 36. Durable and stylish, perfect for modern bathrooms.",4.6,171,U0618,User_776
710c5392,Showerhead,846.44,Brand 37,"A high-quality showerhead made by Brand 37. Durable and stylish, perfect for modern bathrooms.",3.6,209,U0466,User_859
1b6e7a7e,Bathtub,458.66,Brand 39,"A high-quality bathtub made by Brand 39. Durable and stylish, perfect for modern bathrooms.",4.1,181,U0861,User_304
6e644089,Corner Shelf,585.69,Brand 8,"A high-quality corner shelf made by Brand 8. Durable and stylish, perfect for modern bathrooms.",3.4,237,U0427,User_152
be117fdb,Floor Drain,503.49,Brand 29,"A high-quality floor drain made by Brand 29. Durable and stylish, perfect for modern bathrooms.",3.3,425,U0808,User_509
67672b84,Hand Dryer,306.2,Brand 35,"A high-quality hand dryer made by Brand 35. Durable and stylish, perfect for modern bathrooms.",3.9,65,U0352,User_913
b0b1df2c,Toilet Seat,674.78,Brand 8,"A high-quality toilet seat made by Brand 8. Durable and stylish, perfect for modern bathrooms.",3.8,312,U0553,User_806
929ed688,Water Filter,75.65,Brand 20,"A high-quality water filter made by Brand 20. Durable and stylish, perfect for modern bathrooms.",3.3,292,U0024,User_329
7206183e,Shower Curtain,275.6,Brand 12,"A high-quality shower curtain made by Brand 12. Durable and stylish, perfect for modern bathrooms.",3.6,366,U0172,User_965
83e2c0aa,Drain Cover,657.39,Brand 49,"A high-quality drain cover made by Brand 49. Durable and stylish, perfect for modern bathrooms.",3.2,443,U0807,User_622
8abc165c,Soap Dispenser,193.05,Brand 27,"A high-quality soap dispenser made by Brand 27. Durable and stylish, perfect for modern bathrooms.",3.9,295,U0224,User_906
3881eb64,Toilet Seat,354.64,Brand 47,"A high-quality toilet seat made by Brand 47. Durable and stylish, perfect for modern bathrooms.",3.9,496,U0979,User_412
3ada6d60,Bidet,242.33,Brand 13,"A high-quality bidet made by Brand 13. Durable and stylish, perfect for modern bathrooms.",4.2,289,U0723,User_756
d20a5cbb,Shower Curtain,198.4,Brand 44,"A high-quality shower curtain made by Brand 44. Durable and stylish, perfect for modern bathrooms.",3.4,172,U0528,User_476
f2e92053,Heated Towel Rail,170.38,Brand 36,"A high-quality heated towel rail made by Brand 36. Durable and stylish, perfect for modern bathrooms.",3.1,16,U0561,User_374
ffe84bfa,Shower Panel,324.01,Brand 45,"A high-quality shower panel made by Brand 45. Durable and stylish, perfect for modern bathrooms.",3.5,115,U0763,User_738
4bb9336f,Water Filter,442.19,Brand 16,"A high-quality water filter made by Brand 16. Durable and stylish, perfect for modern bathrooms.",3.0,181,U0780,User_725
58425e66,Towel Rack,541.32,Brand 11,"A high-quality towel rack made by Brand 11. Durable and stylish, perfect for modern bathrooms.",3.6,316,U0577,User_566
46515aac,Vanity Unit,713.14,Brand 17,"A high-quality vanity unit made by Brand 17. Durable and stylish, perfect for modern bathrooms.",3.7,24,U0869,User_147
55ddbbd9,Cabinet,599.31,Brand 15,"A high-quality cabinet made by Brand 15. Durable and stylish, perfect for modern bathrooms.",3.5,161,U0889,User_753
d439aa05,Hand Shower,119.75,Brand 44,"A high-quality hand shower made by Brand 44. Durable and stylish, perfect for modern bathrooms.",3.7,486,U0126,User_127
de3a3284,Faucet,352.72,Brand 31,"A high-quality faucet made by Brand 31. Durable and stylish, perfect for modern bathrooms.",4.2,180,U0809,User_328
cb6b246c,Heated Towel Rail,364.49,Brand 45,"A high-quality heated towel rail made by Brand 45. Durable and stylish, perfect for modern bathrooms.",4.9,446,U0732,User_169
45ed11aa,Toilet,102.7,Brand 43,"A high-quality toilet made by Brand 43. Durable and stylish, perfect for modern bathrooms.",4.4,189,U0320,User_262
7be58b67,Corner Shelf,65.69,Brand 3,"A high-quality corner shelf made by Brand 3. Durable and stylish, perfect for modern bathrooms.",5.0,466,U0548,User_180
b986e4ce,Toilet,256.31,Brand 29,"A high-quality toilet made by Brand 29. Durable and stylish, perfect for modern bathrooms.",4.7,395,U0548,User_147
73b86797,Toilet Brush,578.69,Brand 23,"A high-quality toilet brush made by Brand 23. Durable and stylish, perfect for modern bathrooms.",3.6,382,U0074,User_477
abe3d873,Wall Tiles,996.3,Brand 35,"A high-quality wall tiles made by Brand 35. Durable and stylish, perfect for modern bathrooms.",3.3,48,U0565,User_282
4bb9336f,Water Filter,442.19,Brand 16,"A high-quality water filter made by Brand 16. Durable and stylish, perfect for modern bathrooms.",3.0,181,U0482,User_536
82106fb4,Water Filter,242.25,Brand 37,"A high-quality water filter made by Brand 37. Durable and stylish, perfect for modern bathrooms.",4.3,18,U0769,User_222
916dda23,Shower Curtain,487.8,Brand 30,"A high-quality shower curtain made by Brand 30. Durable and stylish, perfect for modern bathrooms.",4.8,360,U0894,User_581
14b583aa,Overhead Shower,188.29,Brand 47,"A high-quality overhead shower made by Brand 47. Durable and stylish, perfect for modern bathrooms.",3.1,349,U0641,User_384
9a2a3cdb,Shower Curtain,792.81,Brand 26,"A high-quality shower curtain made by Brand 26. Durable and stylish, perfect for modern bathrooms.",4.4,267,U0711,User_760
6888d543,Vanity Unit,371.51,Brand 23,"A high-quality vanity unit made by Brand 23. Durable and stylish, perfect for modern bathrooms.",3.6,6,U0367,User_181
7fd79d21,Soap Dispenser,248.57,Brand 42,"A high-quality soap dispenser made by Brand 42. Durable and stylish, perfect for modern bathrooms.",4.4,37,U0353,User_895
06c34369,Floor Drain,612.34,Brand 27,"A high-quality floor drain made by Brand 27. Durable and stylish, perfect for modern bathrooms.",3.3,251,U0093,User_54
59d4950d,Shower Enclosure,431.34,Brand 22,"A high-quality shower enclosure made by Brand 22. Durable and stylish, perfect for modern bathrooms.",3.2,198,U0459,User_66
a747e598,Shower Curtain,923.36,Brand 31,"A high-quality shower curtain made by Brand 31. Durable and stylish, perfect for modern bathrooms.",3.9,116,U0388,User_221
87a3b0e3,Hand Dryer,206.78,Brand 42,"A high-quality hand dryer made by Brand 42. Durable and stylish, perfect for modern bathrooms.",3.3,461,U0316,User_208
9cb5e1b2,Vanity Unit,127.33,Brand 50,"A high-quality vanity unit made by Brand 50. Durable and stylish, perfect for modern bathrooms.",3.2,246,U0954,User_181
8852e9aa,Toilet Seat,789.49,Brand 6,"A high-quality toilet seat made by Brand 6. Durable and stylish, perfect for modern bathrooms.",4.2,50,U0006,User_259
0d472422,Plunger,773.66,Brand 8,"A high-quality plunger made by Brand 8. Durable and stylish, perfect for modern bathrooms.",4.1,441,U0887,User_769
23ea9106,Shower Enclosure,81.28,Brand 36,"A high-quality shower enclosure made by Brand 36. Durable and stylish, perfect for modern bathrooms.",5.0,218,U0918,User_995
4ce02bb3,Toilet,296.27,Brand 12,"A high-quality toilet made by Brand 12. Durable and stylish, perfect for modern bathrooms.",3.2,75,U0964,User_999
e3ee21af,Mirror,277.39,Brand 26,"A high-quality mirror made by Brand 26. Durable and stylish, perfect for modern bathrooms.",4.3,447,U0685,User_264
4c6fa85e,Bidet,941.52,Brand 39,"A high-quality bidet made by Brand 39. Durable and stylish, perfect for modern bathrooms.",3.5,96,U0229,User_728
e5c7c865,Wall Tiles,912.63,Brand 16,"A high-quality wall tiles made by Brand 16. Durable and stylish, perfect for modern bathrooms.",4.5,307,U0930,User_117
738961f3,Toilet Brush,324.91,Brand 44,"A high-quality toilet brush made by Brand 44. Durable and stylish, perfect for modern bathrooms.",3.8,20,U0517,User_430
72d821a2,Toilet Brush,175.32,Brand 4,"A high-quality toilet brush made by Brand 4. Durable and stylish, perfect for modern bathrooms.",5.0,137,U0621,User_83
b9466dd4,Hand Dryer,647.33,Brand 39,"A high-quality hand dryer made by Brand 39. Durable and stylish, perfect for modern bathrooms.",3.0,498,U0517,User_669
2ee19318,Toilet Paper Holder,280.32,Brand 29,"A high-quality toilet paper holder made by Brand 29. Durable and stylish, perfect for modern bathrooms.",4.3,376,U0022,User_10
181438c8,Bathroom Scale,246.86,Brand 1,"A high-quality bathroom scale made by Brand 1. Durable and stylish, perfect for modern bathrooms.",4.9,441,U0081,User_838
bd2f1ea0,Pipe Connector,246.03,Brand 35,"A high-quality pipe connector made by Brand 35. Durable and stylish, perfect for modern bathrooms.",4.4,141,U0221,User_770
11bc2c0e,Toilet Seat,823.69,Brand 42,"A high-quality toilet seat made by Brand 42. Durable and stylish, perfect for modern bathrooms.",3.9,123,U0079,User_910
c74dd562,Bathtub,99.18,Brand 42,"A high-quality bathtub made by Brand 42. Durable and stylish, perfect for modern bathrooms.",4.6,205,U0211,User_625
eab40dae,Overhead Shower,539.43,Brand 36,"A high-quality overhead shower made by Brand 36. Durable and stylish, perfect for modern bathrooms.",4.6,251,U0651,User_551
6b479acf,Toilet,253.73,Brand 49,"A high-quality toilet made by Brand 49. Durable and stylish, perfect for modern bathrooms.",4.4,318,U0179,User_756
0c76c41b,Bathtub,79.63,Brand 30,"A high-quality bathtub made by Brand 30. Durable and stylish, perfect for modern bathrooms.",3.0,169,U0110,User_110
b586fbcf,Wall Mount,84.82,Brand 39,"A high-quality wall mount made by Brand 39. Durable and stylish, perfect for modern bathrooms.",4.7,104,U0228,User_847
fb41b2b1,Soap Dispenser,106.87,Brand 28,"A high-quality soap dispenser made by Brand 28. Durable and stylish, perfect for modern bathrooms.",5.0,432,U0917,User_483
b0b7ea8a,Faucet,893.35,Brand 10,"A high-quality faucet made by Brand 10. Durable and stylish, perfect for modern bathrooms.",3.5,122,U0615,User_415
f8fd7602,Bidet,61.61,Brand 46,"A high-quality bidet made by Brand 46. Durable and stylish, perfect for modern bathrooms.",4.5,159,U0279,User_715
5e1c439f,Toilet,985.63,Brand 37,"A high-quality toilet made by Brand 37. Durable and stylish, perfect for modern bathrooms.",3.3,415,U0925,User_553
492ae168,Heated Towel Rail,212.79,Brand 46,"A high-quality heated towel rail made by Brand 46. Durable and stylish, perfect for modern bathrooms.",4.5,303,U0491,User_839
ba90ec15,Shower Panel,966.34,Brand 30,"A high-quality shower panel made by Brand 30. Durable and stylish, perfect for modern bathrooms.",4.0,372,U0682,User_124
da31148b,Heated Towel Rail,279.92,Brand 42,"A high-quality heated towel rail made by Brand 42. Durable and stylish, perfect for modern bathrooms.",4.4,300,U0324,User_574
cd9068b8,Toilet Paper Holder,608.64,Brand 39,"A high-quality toilet paper holder made by Brand 39. Durable and stylish, perfect for modern bathrooms.",3.2,77,U0726,User_378
ef7290aa,Heated Towel Rail,522.72,Brand 17,"A high-quality heated towel rail made by Brand 17. Durable and stylish, perfect for modern bathrooms.",4.9,162,U0966,User_534
162fc197,Plunger,469.8,Brand 11,"A high-quality plunger made by Brand 11. Durable and stylish, perfect for modern bathrooms.",4.9,189,U0838,User_358
a80ad0af,Sink,276.75,Brand 38,"A high-quality sink made by Brand 38. Durable and stylish, perfect for modern bathrooms.",3.6,94,U0704,User_15
6b1640c0,Drain Cover,203.26,Brand 15,"A high-quality drain cover made by Brand 15. Durable and stylish, perfect for modern bathrooms.",3.7,288,U0809,User_753
8a5a373b,Bathroom Scale,551.13,Brand 4,"A high-quality bathroom scale made by Brand 4. Durable and stylish, perfect for modern bathrooms.",4.8,261,U0073,User_655
7c351970,Water Filter,302.06,Brand 13,"A high-quality water filter made by Brand 13. Durable and stylish, perfect for modern bathrooms.",5.0,266,U0152,User_933
deea7002,Showerhead,321.5,Brand 33,"A high-quality showerhead made by Brand 33. Durable and stylish, perfect for modern bathrooms.",3.2,225,U0260,User_385
a33be6b8,Wall Mount,310.27,Brand 44,"A high-quality wall mount made by Brand 44. Durable and stylish, perfect for modern bathrooms.",4.4,375,U0927,User_867
cfd0793e,Toilet,332.71,Brand 27,"A high-quality toilet made by Brand 27. Durable and stylish, perfect for modern bathrooms.",4.2,347,U0459,User_710
